id_bien;com_code;Code postal;Nombre pieces principales;Surface Carrez du 1er lot;Type local
27968;34344;34280;2;28.86;Appartement
27969;34344;34280;2;25.57;Appartement
27970;35095;35120;4;85;Appartement
27971;35136;35150;4;70.55;Appartement
27972;35196;35310;2;50.6;Appartement
27973;35196;35310;2;40.93;Appartement
27974;35238;35000;3;61.09;Appartement
27975;35288;35400;1;29.89;Appartement
27976;37050;37170;2;34.59;Appartement
27977;37214;37540;2;45.88;Appartement
27978;37261;37100;2;43.2;Appartement
27979;37261;37000;2;42.05;Appartement
27980;38002;38190;1;22.31;Appartement
27981;38020;38142;2;27.12;Appartement
27982;38185;38000;1;21.12;Appartement
27983;38185;38100;4;58.74;Appartement
27984;38421;38400;4;71.64;Appartement
27985;38474;38360;3;68.25;Appartement
27986;38501;38570;2;41.91;Appartement
27987;39097;39300;2;47.28;Appartement
27988;40046;40600;1;44.06;Appartement
27989;40088;40100;4;95.46;Maison
27990;40187;40660;2;41.8;Appartement
27991;40310;40140;3;47.78;Maison
27992;41018;41000;3;70.38;Appartement
27993;42218;42000;2;51.59;Appartement
27994;42218;42100;2;58.67;Appartement
27995;42218;42100;3;85.18;Appartement
27996;42218;42100;3;52.47;Appartement
27997;43157;43000;1;34.77;Appartement
27998;44010;44740;2;31.25;Appartement
27999;44025;44750;4;74.65;Appartement
28000;44026;44470;2;47.12;Appartement
28001;44109;44100;1;17.45;Appartement
28002;44109;44100;1;23.76;Appartement
28003;44109;44300;3;64.05;Appartement
28004;44116;44560;1;105.28;Appartement
28005;44135;44510;6;108.3;Appartement
28006;44135;44510;3;43.84;Maison
28007;44143;44400;3;59.73;Appartement
28008;44162;44800;5;151.02;Maison
28009;44162;44800;4;74.54;Appartement
28010;44184;44600;2;58.65;Appartement
28011;44184;44600;5;126.85;Appartement
28012;44201;44240;1;23.56;Appartement
28013;45234;45000;1;27.36;Appartement
28014;49007;49100;1;30.2;Appartement
28015;49007;49100;3;55.81;Appartement
28016;49007;49100;1;20.91;Appartement
28017;49015;49240;3;63.55;Appartement
28018;49015;49240;4;80.05;Appartement
28019;49328;49400;4;83.75;Appartement
28020;51108;51000;2;22.31;Appartement
28021;51454;51100;3;74.86;Appartement
28022;51454;51100;1;26.82;Appartement
28023;51454;51100;1;13.78;Appartement
28024;51454;51100;5;90.81;Maison
28025;51573;51430;3;92.3;Appartement
28026;51649;51300;2;46.62;Appartement
28027;54261;54440;3;74.33;Appartement
28028;54322;54260;4;70.87;Appartement
28029;54323;54400;3;59.03;Appartement
28030;54395;54000;3;105.25;Appartement
28031;54395;54000;3;77.46;Appartement
28032;54395;54000;3;70.76;Appartement
28033;54395;54000;2;38;Appartement
28034;54395;54000;2;45.43;Appartement
28035;54395;54000;1;25.31;Appartement
28036;54426;54200;2;94.34;Appartement
28037;56121;56100;3;60.88;Appartement
28038;56121;56100;3;56.26;Appartement
28039;56121;56100;5;94.98;Appartement
28040;56178;56300;4;69.97;Appartement
28041;56186;56170;1;17.39;Appartement
28042;56260;56000;2;49.08;Appartement
28043;59009;59650;3;55.1;Appartement
28044;59034;59710;2;84.36;Appartement
28045;59178;59500;2;44.94;Appartement
28046;59350;59800;3;61.54;Appartement
28047;59350;59800;2;45.7;Appartement
28048;59350;59000;3;60.67;Appartement
28049;59350;59000;1;29.73;Appartement
28050;59378;59700;3;71.19;Appartement
28051;59410;59370;1;32.89;Appartement
28052;59512;59100;4;109.55;Appartement
28053;59599;59200;2;97.74;Appartement
28054;59599;59200;1;25.47;Appartement
28055;59606;59300;2;47.01;Appartement
28056;59606;59300;3;71.65;Appartement
28057;60057;60000;3;63.16;Appartement
28058;60175;60100;2;45.17;Appartement
28059;60175;60100;3;53.15;Appartement
28060;60175;60100;2;48.05;Appartement
28061;60463;60180;4;79.04;Appartement
28062;62041;62000;2;56.89;Appartement
28063;62041;62000;1;29.38;Appartement
28064;62041;62000;2;60.8;Appartement
28065;62160;62200;2;40.92;Appartement
28066;62160;62200;3;48.99;Appartement
28067;64129;64140;2;12.2;Appartement
28068;64445;64000;1;27;Appartement
28069;64445;64000;1;205.17;Appartement
28070;64445;64000;2;42.68;Appartement
28071;64445;64000;3;134.4;Appartement
28072;64445;64000;3;86.61;Appartement
28073;64445;64000;2;51.55;Appartement
28074;64493;64120;3;77.75;Appartement
28075;66004;66210;2;70.1;Appartement
28076;66024;66160;3;69.59;Appartement
28077;69063;69660;4;103.54;Appartement
28078;69064;69420;4;82.42;Appartement
28079;69081;69130;1;24.2;Appartement
28080;69127;69280;3;88.93;Appartement
28081;69143;69250;2;48.51;Appartement
28082;69204;69230;5;122.89;Appartement
28083;69204;69230;3;53.23;Appartement
28084;69259;69200;4;87.6;Appartement
28085;69259;69200;4;82.54;Appartement
28086;69264;69400;2;42.8;Appartement
28087;69264;69400;3;69.35;Appartement
28088;69273;69960;3;70.5;Appartement
28089;69294;69360;2;56.52;Appartement
28090;69381;69001;1;48;Appartement
28091;69381;69001;2;48.9;Appartement
28092;69382;69002;3;101.8;Appartement
28093;69383;69003;3;82.28;Appartement
28094;69383;69003;3;52.92;Appartement
28095;69383;69003;4;85.82;Appartement
28096;69383;69003;2;77.54;Appartement
28097;69385;69005;1;30.91;Appartement
28098;69385;69005;1;29.63;Appartement
28099;69386;69006;2;51.6;Appartement
28100;69387;69007;2;35;Appartement
28101;69387;69007;2;45.42;Appartement
28102;69388;69008;2;41;Appartement
28103;69388;69008;4;66.4;Appartement
28104;71014;71400;2;42.28;Appartement
28105;71076;71100;3;89.74;Appartement
28106;71076;71100;5;105;Appartement
28107;71270;71000;2;32.19;Appartement
28108;74042;74130;3;62.63;Appartement
28109;75101;75001;1;8.78;Appartement
28110;75102;75002;3;61.16;Appartement
28111;75103;75003;1;8.07;Appartement
28112;75103;75003;2;22.71;Appartement
28113;75103;75003;2;58.32;Appartement
28114;75104;75004;2;45.8;Appartement
28115;75108;75008;2;81;Appartement
28116;75108;75008;6;170.11;Appartement
28117;75108;75008;1;3.64;Appartement
28118;75109;75009;2;20.11;Appartement
28119;75110;75010;1;32.04;Appartement
28120;75110;75010;1;9.01;Appartement
28121;75110;75010;2;28.78;Appartement
28122;75110;75010;2;58.46;Appartement
28123;75111;75011;1;17.44;Appartement
28124;75111;75011;3;40.47;Appartement
28125;75111;75011;2;25.64;Appartement
28126;75111;75011;2;29.47;Appartement
28127;75111;75011;2;44.56;Appartement
28128;75111;75011;1;27.35;Appartement
28129;75111;75011;2;13.09;Appartement
28130;75112;75012;3;44.89;Appartement
28131;75112;75012;2;26.01;Appartement
28132;75112;75012;2;57.45;Appartement
28133;75112;75012;5;101.09;Appartement
28134;75112;75012;5;97.6;Appartement
28135;75112;75012;3;53.4;Appartement
28136;75114;75014;5;98.05;Appartement
28137;75114;75014;1;11.12;Appartement
28138;75114;75014;1;34.36;Appartement
28139;75114;75014;1;12.77;Appartement
28140;75115;75015;4;68.34;Appartement
28141;75115;75015;4;82.05;Appartement
28142;75115;75015;2;33.97;Appartement
28143;75115;75015;2;27.19;Appartement
28144;75115;75015;2;38.39;Appartement
28145;75116;75016;1;18.05;Appartement
28146;75116;75016;5;131.85;Appartement
28147;75116;75016;1;115.37;Appartement
28148;75116;75016;4;71.35;Appartement
28149;75116;75016;3;79.4;Appartement
28150;75116;75016;5;242.5;Appartement
28151;75116;75016;1;9.09;Appartement
28152;75116;75016;2;31.07;Appartement
28153;75117;75017;2;48.2;Appartement
28154;75117;75017;3;56;Appartement
28155;75117;75017;2;63.02;Appartement
28156;75117;75017;2;57.19;Appartement
28157;75117;75017;2;23.54;Appartement
28158;75117;75017;1;13.02;Appartement
28159;75117;75017;2;44.07;Appartement
28160;75118;75018;3;73.45;Appartement
28161;75118;75018;2;60.53;Appartement
28162;75118;75018;2;37.65;Appartement
28163;75118;75018;1;21.45;Appartement
28164;75118;75018;2;35.8;Appartement
28165;75118;75018;1;21.76;Appartement
28166;75119;75019;1;70.25;Appartement
28167;75119;75019;3;56.46;Appartement
28168;75119;75019;1;26.56;Appartement
28169;75120;75020;3;45.3;Appartement
28170;75120;75020;1;15.38;Appartement
28171;75120;75020;2;45.8;Appartement
28172;75120;75020;3;55.85;Appartement
28173;75120;75020;2;35.44;Appartement
28174;75120;75020;3;85.4;Appartement
28175;75120;75020;4;87.65;Appartement
28176;75120;75020;2;48.75;Appartement
28177;76341;76700;3;52.49;Appartement
28178;76351;76600;4;81.87;Appartement
28179;76351;76600;1;25.36;Appartement
28180;76540;76000;1;23.84;Appartement
28181;76540;76000;3;68.8;Appartement
28182;76540;76000;4;102.28;Appartement
28183;76540;76000;1;17.42;Appartement
28184;76758;76190;3;59.89;Appartement
28185;77053;77170;3;95.7;Appartement
28186;77053;77170;3;41.99;Maison
28187;77067;77240;4;75.09;Maison
28188;77108;77500;4;69.8;Appartement
28189;77108;77500;4;77.76;Appartement
28190;77108;77500;5;89.78;Maison
28191;77111;77700;2;35.91;Appartement
28192;77118;77410;4;85.83;Appartement
28193;77152;77190;1;24.08;Appartement
28194;77183;77260;3;56.64;Appartement
28195;77249;77150;4;82.34;Maison
28196;77288;77000;1;17.72;Appartement
28197;77307;77144;2;40.05;Appartement
28198;77374;77135;2;48.92;Appartement
28199;77407;77310;3;59.6;Appartement
28200;77407;77310;2;43.24;Appartement
28201;77445;77176;4;81.8;Maison
28202;77445;77176;2;45.2;Appartement
28203;77449;77700;2;39.12;Appartement
28204;77449;77700;2;43.4;Appartement
28205;77449;77700;3;71.5;Appartement
28206;77458;77460;3;65.8;Appartement
28207;77513;77124;3;59.1;Appartement
28208;77513;77124;2;41.1;Appartement
28209;77514;77270;3;61.22;Appartement
28210;77514;77270;4;85.91;Appartement
28211;78005;78260;2;32.33;Appartement
28212;78089;78270;2;28.03;Appartement
28213;78092;78380;2;63.76;Appartement
28214;78123;78955;2;50.12;Appartement
28215;78146;78400;3;61.03;Appartement
28216;78158;78150;4;101.4;Appartement
28217;78158;78150;1;26.18;Appartement
28218;78165;78340;4;74.9;Appartement
28219;78172;78700;3;55.09;Appartement
28220;78311;78800;4;89.69;Appartement
28221;78311;78800;2;27.84;Appartement
28222;78311;78800;2;35.65;Appartement
28223;78350;78430;4;121.21;Appartement
28224;78358;78600;3;49.39;Appartement
28225;78358;78600;4;63.2;Appartement
28226;78383;78310;4;116.44;Appartement
28227;78402;78970;4;137.31;Maison
28228;78423;78180;5;111.62;Appartement
28229;78466;78630;3;76.55;Appartement
28230;78490;78370;5;89.6;Maison
28231;78498;78300;3;62.9;Appartement
28232;78498;78300;4;81.72;Appartement
28233;78502;78560;2;53;Appartement
28234;78545;78210;4;157.83;Maison
28235;78545;78210;2;42.89;Appartement
28236;78551;78100;5;98.51;Maison
28237;78575;78470;1;22.16;Appartement
28238;78621;78190;5;94.24;Appartement
28239;78640;78140;2;43.03;Appartement
28240;78640;78140;3;68.05;Appartement
28241;78646;78000;3;77.56;Appartement
28242;78650;78110;3;58.94;Appartement
28243;80039;80460;2;29.18;Appartement
28244;83042;83310;2;30.43;Maison
28245;83047;83260;3;53.3;Appartement
28246;83049;83390;2;44.89;Appartement
28247;83055;83440;2;35.88;Appartement
28248;83062;83130;1;20.85;Appartement
28249;83069;83400;1;23.21;Appartement
28250;83069;83400;4;74;Appartement
28251;83070;83980;2;37.99;Appartement
28252;83071;83250;4;62.67;Appartement
28253;83098;83220;2;33.35;Appartement
28254;83126;83500;5;95.65;Appartement
28255;83129;83140;2;47.43;Appartement
28256;83137;83000;1;18.89;Appartement
28257;83144;83160;4;70.71;Appartement
28258;84007;84000;3;48.78;Appartement
28259;84007;84000;5;103.83;Maison
28260;84031;84200;2;31.63;Appartement
28261;84035;84300;4;92;Maison
28262;84035;84300;3;58.86;Appartement
28263;84080;84170;3;55.3;Appartement
28264;85191;85000;1;24.35;Appartement
28265;85222;85800;3;64.94;Appartement
28266;85226;85270;4;47.73;Maison
28267;85234;85160;2;28.31;Appartement
28268;85234;85160;1;12.99;Appartement
28269;87085;87000;1;27.2;Appartement
28270;88413;88100;3;56.37;Appartement
28271;88445;88580;2;56.64;Appartement
28272;91103;91220;3;67.34;Appartement
28273;91201;91210;3;57.62;Appartement
28274;91207;91520;3;62.57;Appartement
28275;91345;91160;3;70.77;Appartement
28276;91345;91160;3;64.32;Appartement
28277;91570;91240;5;133.03;Maison
28278;91579;91770;5;81.26;Maison
28279;91589;91600;1;26.58;Appartement
28280;91630;91530;4;84.08;Maison
28281;91661;91140;2;29.15;Appartement
28282;91691;91330;3;57.7;Appartement
28283;92014;92340;1;33.49;Appartement
28284;92020;92320;2;40.39;Appartement
28285;92020;92320;4;84.81;Appartement
28286;92020;92320;3;68.95;Appartement
28287;92024;92110;2;29.6;Appartement
28288;92024;92110;1;20.02;Appartement
28289;92024;92110;2;46.3;Appartement
28290;92026;92400;2;52.43;Appartement
28291;92026;92400;2;53.04;Appartement
28292;92026;92400;3;60.35;Appartement
28293;92026;92400;2;42.1;Appartement
28294;92026;92400;5;121.22;Appartement
28295;92026;92400;3;64.69;Appartement
28296;92040;92130;1;24.9;Appartement
28297;92040;92130;3;59.2;Appartement
28298;92044;92300;3;57.79;Appartement
28299;92044;92300;2;35.92;Appartement
28300;92044;92300;3;59.31;Appartement
28301;92051;92200;1;33.11;Appartement
28302;92051;92200;4;116;Appartement
28303;92051;92200;2;38.09;Appartement
28304;92051;92200;1;27.92;Appartement
28305;92060;92350;2;38.98;Appartement
28306;92071;92330;1;36.93;Appartement
28307;92073;92150;3;77.44;Appartement
28308;92075;92170;2;36.83;Appartement
28309;93013;93350;3;59.37;Appartement
28310;93033;93460;2;32.73;Appartement
28311;93048;93100;3;85.2;Appartement
28312;93059;93380;3;55.31;Appartement
28313;93064;93110;1;19.37;Appartement
28314;93064;93110;3;66.04;Appartement
28315;93064;93110;2;40.14;Appartement
28316;93066;93200;3;64.66;Appartement
28317;93066;93200;1;33.04;Appartement
28318;93066;93200;3;45.74;Appartement
28319;93070;93400;4;72.55;Appartement
28320;93077;93250;2;30.27;Appartement
28321;94011;94380;2;34.37;Appartement
28322;94015;94360;4;84.05;Appartement
28323;94016;94230;1;21.68;Appartement
28324;94017;94500;4;61.02;Appartement
28325;94017;94500;2;21.44;Appartement
28326;94021;94550;1;23.54;Appartement
28327;94028;94000;2;36.74;Appartement
28328;94033;94120;2;33.8;Appartement
28329;94037;94250;2;24.34;Appartement
28330;94037;94250;2;34.05;Appartement
28331;94041;94200;4;83.3;Appartement
28332;94041;94200;3;54.64;Appartement
28333;94044;94450;4;62.85;Appartement
28334;94046;94700;3;68.94;Appartement
28335;94046;94700;1;13.53;Appartement
28336;94046;94700;3;57.98;Appartement
28337;94046;94700;4;97.23;Appartement
28338;94052;94130;1;35.17;Appartement
28339;94060;94510;3;71.46;Appartement
28340;94067;94160;2;42.7;Appartement
28341;94068;94210;3;38.36;Appartement
28342;94069;94410;2;45.43;Appartement
28343;94069;94410;3;68.76;Appartement
28344;94070;94440;1;35.2;Appartement
28345;94073;94320;3;65.16;Appartement
28346;94076;94800;3;64.14;Appartement
28347;94078;94190;1;1.36;Appartement
28348;94079;94350;4;102.99;Maison
28349;94080;94300;2;45;Appartement
28350;94080;94300;3;56.43;Appartement
28351;94081;94400;3;50.02;Appartement
28352;95018;95100;3;67.48;Appartement
28353;95018;95100;3;59.55;Appartement
28354;95018;95100;3;71.7;Appartement
28355;95018;95100;2;45.06;Appartement
28356;95052;95260;2;39.19;Appartement
28357;95060;95550;1;19.3;Appartement
28358;95127;95000;4;84.06;Appartement
28359;95134;95660;2;28.05;Maison
28360;95149;95270;2;44.3;Appartement
28361;95176;95240;3;70.24;Appartement
28362;95197;95170;3;40.86;Appartement
28363;95203;95600;2;25.78;Appartement
28364;95219;95120;3;71.17;Appartement
28365;95241;95190;2;26.3;Appartement
28366;95252;95130;3;64.05;Appartement
28367;95252;95130;2;47.84;Appartement
28368;95252;95130;3;49.26;Appartement
28369;95252;95130;4;84.1;Appartement
28370;95252;95130;3;59.79;Appartement
28371;95257;95530;2;32.6;Appartement
28372;95288;95410;4;86.88;Appartement
28373;95306;95220;1;35;Appartement
28374;95424;95370;4;63.35;Appartement
28375;95500;95300;2;24.41;Appartement
28376;95500;95000;3;67.54;Appartement
28377;95598;95230;4;94.92;Appartement
28378;95598;95230;3;51.46;Appartement
28379;95604;95470;4;95.38;Maison
28380;972212;97213;4;88.02;Maison
28381;972213;97232;3;80.89;Maison
28382;972231;97229;4;93.43;Appartement
28383;974411;97490;2;48.85;Appartement
28384;4006;4260;1;11.43;Appartement
28385;4094;4800;1;30;Appartement
28386;4205;4140;2;56.04;Appartement
28387;5046;5200;3;54.25;Appartement
28388;5098;5200;1;26.78;Appartement
28389;5098;5200;1;27.06;Appartement
28390;5139;5250;1;26.42;Appartement
28391;8105;8000;2;43.51;Appartement
28392;9105;9350;4;78.75;Maison
28393;11202;11370;2;33.24;Appartement
28394;14338;14510;2;27.45;Appartement
28395;14715;14360;3;39.12;Maison
28396;14754;14640;2;26.61;Appartement
28397;14754;14640;3;39.79;Appartement
28398;22222;22580;1;18.52;Appartement
28399;27229;27000;3;46.1;Appartement
28400;27229;27000;3;74.36;Maison
28401;28085;28000;2;26.11;Appartement
28402;28085;28000;1;19.83;Appartement
28403;28085;28000;4;84.77;Appartement
28404;34333;34110;2;32.77;Maison
28405;44109;44000;1;42.5;Appartement
28406;54323;54400;3;54;Appartement
28407;56083;56700;3;72.43;Appartement
28408;62041;62000;2;28.26;Appartement
28409;71040;71450;4;93.72;Maison
28410;72269;72120;1;40.17;Appartement
28411;77108;77500;4;75.28;Appartement
28412;78621;78190;3;60.85;Appartement
28413;78672;78670;5;118.09;Maison
28414;80533;80350;4;74.92;Appartement
28415;83004;83460;3;63.08;Appartement
28416;88081;88540;2;51.43;Appartement
28417;88383;88200;2;30.92;Appartement
28418;89387;89100;2;43.2;Appartement
28419;91223;91150;3;59.64;Maison
28420;91223;91150;1;23.99;Appartement
28421;91293;91590;3;44.75;Appartement
28422;93032;93220;2;44.59;Appartement
28423;93048;93100;2;51.04;Appartement
28424;95018;95100;4;31.79;Appartement
28425;19272;19000;2;38.31;Appartement
28426;74007;74800;1;35.44;Appartement
28427;2305;2130;3;64.24;Appartement
28428;5139;5250;2;28.79;Appartement
28429;5139;5250;2;30.74;Appartement
28430;5164;5160;4;119.95;Appartement
28431;6004;6600;1;12.84;Appartement
28432;6004;6160;1;25.02;Appartement
28433;6067;6500;1;27.91;Appartement
28434;6088;6100;3;52.19;Appartement
28435;6088;6300;3;41.01;Appartement
28436;6088;6000;2;41.51;Appartement
28437;6088;6000;2;41.27;Appartement
28438;6088;6000;1;23.11;Appartement
28439;6088;6200;2;41.09;Appartement
28440;6088;6200;3;80.62;Appartement
28441;6104;6190;1;31.06;Appartement
28442;8190;8600;3;73.13;Maison
28443;10387;10000;3;64.96;Maison
28444;11170;11430;4;42.7;Appartement
28445;13213;13013;2;51.67;Appartement
28446;13213;13013;4;59.01;Appartement
28447;14715;14360;4;83.1;Appartement
28448;14715;14360;2;29.56;Appartement
28449;14715;14360;4;83.24;Maison
28450;17300;17000;3;75.6;Appartement
28451;25462;25300;2;38;Appartement
28452;26235;26700;4;76.94;Appartement
28453;26281;26100;3;122.67;Appartement
28454;28085;28000;2;53;Appartement
28455;2A004;20000;3;76.41;Appartement
28456;2A090;20160;1;66.85;Appartement
28457;30010;30140;2;33.84;Appartement
28458;30133;30240;2;33.73;Appartement
28459;30133;30240;1;21.35;Appartement
28460;30189;30000;4;76.69;Appartement
28461;30189;30000;2;50.21;Appartement
28462;30334;30700;2;62.95;Appartement
28463;33063;33100;1;32.2;Appartement
28464;33063;33800;1;22.67;Appartement
28465;33063;33800;1;22.06;Appartement
28466;33119;33150;3;69.51;Appartement
28467;33433;33450;2;55.91;Appartement
28468;33529;33260;1;17.25;Appartement
28469;34003;34300;2;33;Appartement
28470;34108;34110;2;37.91;Appartement
28471;34172;34000;2;41.58;Appartement
28472;34301;34200;2;29.24;Appartement
28473;35288;35400;2;51.58;Appartement
28474;37031;37140;2;50.8;Appartement
28475;37122;37300;1;17.89;Appartement
28476;37261;37000;2;34.71;Appartement
28477;37261;37000;1;19.95;Appartement
28478;38002;38190;2;27.72;Appartement
28479;38185;38100;3;72.54;Appartement
28480;38185;38100;4;68.71;Appartement
28481;38185;38100;3;56.57;Appartement
28482;38563;38500;2;44.05;Appartement
28483;40150;40550;3;25.17;Appartement
28484;42218;42100;1;17.55;Appartement
28485;43089;43000;3;72.91;Appartement
28486;43157;43000;7;230.1;Appartement
28487;43157;43000;1;23;Appartement
28488;44055;44500;1;25.95;Appartement
28489;44109;44300;2;44.3;Appartement
28490;44109;44000;1;30.17;Appartement
28491;44109;44000;4;86.87;Appartement
28492;44109;44100;2;50.13;Appartement
28493;44109;44100;4;95.57;Appartement
28494;44109;44000;1;21.8;Appartement
28495;44109;44300;3;55.7;Appartement
28496;44109;44300;3;51.4;Appartement
28497;44109;44000;5;91.25;Appartement
28498;44184;44600;3;78.23;Appartement
28499;44213;44370;2;40;Appartement
28500;45234;45100;1;27.13;Appartement
28501;47001;47000;4;67;Appartement
28502;47001;47000;1;28.97;Appartement
28503;47128;47240;4;83.31;Maison
28504;47323;47300;3;149.19;Maison
28505;49007;49100;1;29.28;Appartement
28506;49007;49000;4;77.94;Appartement
28507;49099;49300;2;45.1;Appartement
28508;49353;49800;3;71.97;Appartement
28509;51454;51100;3;62.04;Appartement
28510;51454;51100;3;52.51;Maison
28511;51454;51100;2;41.3;Appartement
28512;52353;52800;2;48.24;Appartement
28513;53130;53000;2;49.52;Appartement
28514;54329;54300;3;59.23;Appartement
28515;54357;54320;4;72.06;Appartement
28516;54395;54000;1;24.68;Appartement
28517;54395;54000;3;55.28;Appartement
28518;56186;56170;2;52;Appartement
28519;59368;59110;2;52.17;Appartement
28520;59368;59110;2;46.22;Appartement
28521;59378;59700;2;47.73;Appartement
28522;59512;59100;3;79.95;Appartement
28523;59599;59200;3;49.96;Appartement
28524;59606;59300;1;82.4;Appartement
28525;59648;59139;2;48.28;Appartement
28526;60159;60200;5;146.8;Maison
28527;60282;60260;2;33.16;Appartement
28528;60635;60160;4;109.06;Maison
28529;64445;64000;1;27.12;Appartement
28530;64445;64000;1;19.6;Appartement
28531;64445;64000;1;34.34;Appartement
28532;69068;69270;3;45.68;Appartement
28533;69204;69230;2;54.31;Appartement
28534;69259;69200;3;66.1;Appartement
28535;69266;69100;3;56.3;Appartement
28536;69290;69800;2;54.63;Appartement
28537;69290;69800;4;78.58;Appartement
28538;69381;69001;2;53.83;Appartement
28539;69382;69002;3;88.09;Appartement
28540;69383;69003;2;67;Appartement
28541;69385;69005;7;149.43;Maison
28542;69385;69005;3;57.58;Appartement
28543;69386;69006;2;55.37;Appartement
28544;69388;69008;2;53.09;Appartement
28545;69389;69009;2;26.5;Appartement
28546;71076;71100;2;45.25;Appartement
28547;71270;71000;2;45.74;Appartement
28548;71342;71600;3;69.66;Appartement
28549;72181;72100;1;17.83;Appartement
28550;72299;72220;6;158.8;Maison
28551;74012;74100;2;61.14;Appartement
28552;74085;74170;1;58.54;Appartement
28553;74160;74230;2;22.22;Appartement
28554;74298;74100;3;66.59;Appartement
28555;75103;75003;1;22.25;Appartement
28556;75103;75003;1;10.96;Appartement
28557;75103;75003;1;20.49;Appartement
28558;75107;75007;1;14.35;Appartement
28559;75107;75007;1;15.8;Appartement
28560;75108;75008;4;99.23;Appartement
28561;75108;75008;2;36.2;Appartement
28562;75109;75009;1;19.03;Appartement
28563;75109;75009;3;64.56;Appartement
28564;75110;75010;3;57.29;Appartement
28565;75111;75011;2;7.6;Appartement
28566;75112;75012;2;53.15;Appartement
28567;75115;75015;3;58.43;Appartement
28568;75116;75016;5;107.95;Appartement
28569;75116;75016;2;44.1;Appartement
28570;75116;75016;2;30.82;Appartement
28571;75116;75016;4;100.5;Appartement
28572;75117;75017;3;68.55;Appartement
28573;75117;75017;3;65.15;Appartement
28574;75117;75017;1;20.8;Appartement
28575;75117;75017;1;20.45;Appartement
28576;75118;75018;2;37.51;Appartement
28577;75118;75018;2;27.62;Appartement
28578;75119;75019;2;32.07;Appartement
28579;75119;75019;3;50.15;Appartement
28580;75119;75019;3;71.66;Appartement
28581;75120;75020;1;61.64;Appartement
28582;75120;75020;2;31.5;Appartement
28583;75120;75020;2;55.23;Appartement
28584;75120;75020;1;18.8;Appartement
28585;75120;75020;1;33.81;Appartement
28586;76540;76000;2;28.8;Appartement
28587;76540;76000;1;25.88;Appartement
28588;77100;77820;2;48.4;Appartement
28589;77108;77500;1;27.11;Appartement
28590;77118;77410;2;63.6;Appartement
28591;77152;77190;3;58.52;Appartement
28592;77288;77000;1;20.13;Appartement
28593;77294;77290;3;96.71;Maison
28594;77296;77550;2;57.4;Appartement
28595;77307;77144;1;22.02;Appartement
28596;77337;77186;5;106.22;Appartement
28597;77430;77178;2;75.23;Appartement
28598;78123;78955;5;98.68;Appartement
28599;78133;78240;3;76;Appartement
28600;78133;78240;5;105.12;Appartement
28601;78208;78990;2;52.3;Appartement
28602;78242;78330;2;44.83;Appartement
28603;78358;78600;2;42.29;Appartement
28604;78481;78230;3;53.26;Appartement
28605;78498;78300;3;69.59;Appartement
28606;78502;78560;5;88.33;Appartement
28607;78517;78120;1;29.19;Appartement
28608;78551;78100;3;63.08;Appartement
28609;78586;78500;5;83.31;Appartement
28610;78642;78480;1;31.73;Appartement
28611;78646;78000;1;25.09;Appartement
28612;78646;78000;2;47.25;Appartement
28613;78646;78000;2;32.08;Appartement
28614;78686;78220;3;52.1;Appartement
28615;79191;79000;4;86.3;Appartement
28616;80039;80460;2;27.3;Appartement
28617;80620;80200;1;44.16;Appartement
28618;80721;80230;1;28.59;Appartement
28619;83062;83130;2;42.02;Appartement
28620;83069;83400;2;40.01;Appartement
28621;83071;83250;2;28.6;Appartement
28622;83072;83510;1;11.9;Appartement
28623;83090;83190;1;35.42;Appartement
28624;83107;83520;3;61.43;Appartement
28625;83123;83110;3;63.54;Appartement
28626;83126;83500;3;69.95;Appartement
28627;83126;83500;1;40.22;Appartement
28628;83137;83200;3;67.66;Appartement
28629;84007;84000;1;17;Appartement
28630;84031;84200;2;56.07;Appartement
28631;84035;84300;3;67.66;Appartement
28632;85194;85100;3;56.66;Appartement
28633;88413;88100;3;68.91;Appartement
28634;89414;89260;2;49.4;Appartement
28635;91097;91800;4;82.72;Appartement
28636;91114;91800;4;83.22;Appartement
28637;91135;91750;4;82.03;Maison
28638;91161;91380;4;101.4;Appartement
28639;91223;91150;1;28.35;Appartement
28640;91226;91580;1;19.88;Appartement
28641;91232;91590;4;61.62;Appartement
28642;91494;91220;4;73.24;Appartement
28643;91549;91700;2;48.13;Appartement
28644;91617;91250;3;73.52;Appartement
28645;92019;92290;2;27.85;Appartement
28646;92024;92110;2;43.64;Appartement
28647;92024;92110;3;84.04;Appartement
28648;92026;92400;3;73.72;Appartement
28649;92026;92400;2;49.75;Appartement
28650;92026;92400;2;44.25;Appartement
28651;92040;92130;3;97.42;Appartement
28652;92040;92130;3;67.54;Appartement
28653;92040;92130;3;72.12;Appartement
28654;92049;92120;1;72.32;Appartement
28655;92051;92200;2;50.22;Appartement
28656;92051;92200;2;49.05;Appartement
28657;92051;92200;2;42.85;Appartement
28658;92051;92200;3;82.92;Appartement
28659;92060;92350;4;91.97;Appartement
28660;92062;92800;2;41.71;Appartement
28661;92062;92800;4;93.78;Appartement
28662;92062;92800;2;28.19;Appartement
28663;92062;92800;3;71.72;Appartement
28664;93001;93300;4;76.07;Appartement
28665;93005;93600;5;86.18;Maison
28666;93032;93220;4;61.22;Appartement
28667;93032;93220;2;39.81;Appartement
28668;93048;93100;3;78.62;Appartement
28669;93051;93160;2;41.67;Appartement
